"","Davidson,Paul - AE-5315-2: FUNDAMENTALS OF COMPOSITES",,1,,1,,100%,,5,,5,,5,,5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Davidson,Paul - MAE-4315-1: INTRODUCTION TO COMPOSITES",,9,,3,,33%,,2,,2,,1.67,,2.67,,1.67,
"","Davidson,Paul - ME-5315-2: FUNDAMENTALS OF COMPOSITES",,6,,3,,50%,,3.67,,4.67,,4,,4,,4,
"","Davis,August - ART-3389-1: CONTEMPORARY ART",,34,,18,,53%,,4.72,,4.61,,4.72,,4.5,,4.56,
"","Davis,Bailey - NURS-3632-16: CLINICAL NURSING FOUNDATIONS",,8,,6,,75%,,5,,5,,5,,5,,5,
"","Davis,Bailey - NURS-3632-3: CLINICAL NURSING FOUNDATIONS",,8,,7,,88%,,4.86,,4.86,,4.71,,4.86,,5,
"","Davis,Bryan - AS-1121-1: FOUNDATION OF THE US AIR FORCE",,11,,5,,45%,,5,,5,,5,,5,,4.8,
"","Davis,Carolyn - INSY-3300-1: INTRODUCTION TOPROGRAMMING",,53,,18,,34%,,4.22,,4.22,,4.11,,4.11,,4.22,
"","Davis,Carolyn - INSY-3300-3: INTRODUCTION TOPROGRAMMING",,51,,17,,"nrollment33%",,"Count3.65",,3.29,,3,,3.82,,3.82,
"","Davis,Carolyn - INSY-3300-900: INTRODUCTION TOPROGRAMMING",,3,,1,,"esponde33%",,"Count5",,5,,5,,5,,5,
"","Davis,Donna - NURS-3632-19: CLINICAL NURSING FOUNDATIONS",,8,,4,,50%,,5,,5,,4.75,,5,,5,
"","Davis,Donna - NURS-3632-7: CLINICAL NURSING FOUNDATIONS",,7,,4,,57%,,4.75,,4.25,,3.75,,5,,4.75,
"","Davis,Donna - NURS-4441-629: NURSING: CHILDBEARINGFAMILY",,7,,3,,"Instructorefined4/3e%x",,"clearlylained3",,3,,3,,4.67,,5,
"","Davis,Donna - NURS-UL-3366-601: PATHOPHYSIOLOGICPROCESSES",,136,,43,,"bjectives32%",,"xpectati4.65",,"ns4.49",,4.53,,4.56,,4.28,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Davis,Donna - NURS-UL-3366-602: PATHOPHYSIOLOGICPROCESSES",,130,,46,,35%,,4.57,,4.43,,4.29,,4.22,,4.28,
"","Davis,James - ASTR-1345-10: INTRODUCTORY ASTRONOMY I",,3,,2,,67%,,1,,1,,1,,1,,1,
"","Davis,James - ASTR-1345-10: INTRODUCTORY ASTRONOMY I",,29,,12,,41%,,3.58,,3.25,,3.5,,3.67,,3.42,
"","Davis,James - ASTR-1345-11: INTRODUCTORY ASTRONOMY I",,27,,5,,19%,,3.4,,3.4,,3.4,,3.8,,4.2,
"","Davis,James - ASTR-1345-12: INTRODUCTORY ASTRONOMY I",,30,,14,,47%,,3.79,,3.64,,3.5,,4,,3.71,
"","Davis,James - ASTR-1345-13: INTRODUCTORY ASTRONOMY I",,30,,6,,20%,,3.83,,4.33,,3.5,,4.17,,4.17,
"","Davis,James - ASTR-1345-14: INTRODUCTORY ASTRONOMY I",,26,,10,,38%,,3.2,,3.2,,3.2,,3.6,,3.1,
"","Davis,James - ASTR-1345-15: INTRODUCTORY ASTRONOMY I",,28,,7,,25%,,4.5,,3.33,,4.17,,3.17,,4,
"","Davis,James - ASTR-1345-16: INTRODUCTORY ASTRONOMY I",,28,,12,,43%,,3.83,,4,,3.42,,4.08,,3.25,
"","Davis,James - ASTR-1345-17: INTRODUCTORY ASTRONOMY I",,18,,9,,50%,,4.22,,4.11,,4,,4.11,,3.67,
"","Davis,James - ASTR-1345-18: INTRODUCTORY ASTRONOMY I",,19,,10,,53%,,4,,3.9,,3.4,,3.78,,3.22,
"","Davis,James - ASTR-1345-19: INTRODUCTORY ASTRONOMY I",,16,,7,,nrollm4e4n%t,,Coun4t .29,,4.14,,4,,4.29,,4.14,
"","Davis,James - ASTR-1345-20: INTRODUCTORY ASTRONOMY I",,3,,1,,33%,,1,,1,,1,,1,,1,
"","Davis,James - ASTR-1345-20: INTRODUCTORY ASTRONOMY I",,21,,4,,19%,,3.25,,3.25,,3.25,,3,,3,
"","Davis,James - ASTR-1345-21: INTRODUCTORY ASTRONOMY I",,16,,6,,38%,,3.5,,3.33,,3.33,,3.67,,2.67,
"","Davis,James - ASTR-1345-22: INTRODUCTORY ASTRONOMY I",,40,,14,,35%,,4,,3.43,,4,,3.86,,3.5,
"","Davis,James - ASTR-1345-24: INTRODUCTORY ASTRONOMY I",,17,,8,,47%,,3.75,,3.13,,3.25,,3.5,,3,
"","Davis,James - ASTR-1345-25: INTRODUCTORY ASTRONOMY I",,19,,7,,37%,,3.83,,3.83,,3.67,,4,,3.33,
"","Davis,James - ASTR-1345-4: INTRODUCTORY ASTRONOMY I",,68,,19,,28%,,4,,4.21,,4,,3.84,,3.74,
"","Davis,James - ASTR-1345-6: INTRODUCTORY ASTRONOMY I",,19,,6,,Instru3c2to%r,,clearl3y. 17,,2.83,,2.17,,3,,2.67,
"","Davis,James - ASTR-1345-7: INTRODUCTORY ASTRONOMY I",,24,,11,,efined4/6e%x,,laine3d. 45,,3.45,,3.27,,3.45,,3.27,
"","Davis,James - ASTR-1345-8: INTRODUCTORY ASTRONOMY I",,28,,8,,bjecti2v9e%s,,xpec3ta.2t5i,,"ns3.38",,2.88,,3.25,,2.38,
"","Davis,James - ASTR-1345-9: INTRODUCTORY ASTRONOMY I",,30,,15,,50%,,4.07,,3.6,,3.8,,3.73,,3.4,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Davis,James - ASTR-1345-901: INTRODUCTORY ASTRONOMY I",,7,,3,,43%,,4,,4,,3.67,,4,,3,
"","Davis,James - ASTR-1346-13: INTRODUCTORY ASTRONOMY II",,24,,4,,17%,,3.5,,3.5,,3.25,,4.5,,3.5,
"","Davis,James - ASTR-1346-6: INTRODUCTORY ASTRONOMY II",,19,,8,,42%,,3.38,,3.5,,3.38,,3.25,,3.25,
"","Davis,James - ASTR-1346-7: INTRODUCTORY ASTRONOMY II",,7,,2,,29%,,4.5,,4.5,,5,,4.5,,4.5,
"","Davis,James - ASTR-1346-8: INTRODUCTORY ASTRONOMY II",,12,,5,,42%,,3.8,,3.6,,3.4,,3.4,,4,
"","Davis,Jaya - CRCJ-3338-1: JUV JUST SYST",,77,,37,,48%,,4.81,,4.81,,4.81,,4.76,,4.86,
"","Davis,Jaya - CRCJ-4333-2: INSTIT CORRECT",,46,,14,,30%,,4.79,,4.79,,4.79,,4.71,,4.79,
"","Davis,Jaya - CRCJ-5301-3: PROSEMINAR CRIMINOLOGY/CRM JUS",,9,,3,,33%,,5,,5,,5,,5,,5,
"","Davis,Jaya - WOMS-3300-1: TOPICS IN WOMENS & GENDER STU",,4,,1,,25%,,5,,5,,5,,5,,5,
"","Davis,Mary - NURS-5120-420: ADULT-GERONTOLOGYASSESSMENT",,10,,4,,"nrollment40%",,"Count4.75",,4.75,,4.5,,4.5,,4.75,
"","Davis,Maxine - SOCW-5301-24: HUMAN BEHAV & SOCIAL ENV I",,26,,15,,"esponde58%",,"Count4.13",,3.87,,3.6,,4.27,,3.6,
"","Davis,Maxine - SOCW-5313-3: RESEARCH AND EVALUATION II",,15,,6,,40%,,3.17,,3.17,,3.33,,3.5,,3.67,
"","Davis,Maxine - SOCW-5313-8: RESEARCH AND EVALUATION II",,11,,3,,27%,,3.33,,3,,2.67,,3.67,,4,
"","Davis,Micah - NURS-4431-920: NURS CHILDREN &ADOLESCENTS",,8,,6,,75%,,5,,5,,5,,5,,4.83,
"","Davis,Theresa - SOCW-3306-5: SW PRACTIC III",,24,,15,,Instru6c3to%r,,clearly4 .6,,4.67,,4.53,,4.6,,4.67,
"","Davis,Theresa - SOCW-5306-2: GENERALIST MACRO PRACTICE",,2,,1,,"efined/exbjecti5v0e%s",,"lainedxpectat3i",,"ns4",,3,,4,,3,
"","Davis,Theresa - SOCW-5306-2: GENERALIST MACRO PRACTICE",,31,,15,,Instru4c8to%r,,prepar4e.d2,,"or4.27",,4.07,,4.4,,4.13,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Davis,Wendell - EE-2320-2: CIRCUIT ANALYSIS",,35,,19,,54%,,1.44,,1.33,,1.33,,2.39,,1.56,
"","Davis,Wendell - EE-2440-101: CIRCUIT ANALYSIS WITH LAB",,10,,1,,10%,,4,,4,,5,,4,,5,
"","Davis,Wendell - EE-2440-2: CIRCUIT ANALYSIS WITH LAB",,7,,2,,29%,,2,,1.5,,1.5,,2,,2,
"","de la Fuente Iglesias,Monica - SPAN-3340-1: INTRODUCTION TOTRANSLATION",,34,,34,,100%,,4.47,,4.56,,4.47,,4.53,,4.79,
"","de la Fuente Iglesias,Monica - SPAN-4344-1: INTERPRETING INLEGAL SETTINGS",,18,,17,,94%,,4.71,,4.71,,4.71,,4.65,,4.82,
"","De,Kaushik - PHYS-1443-4: GENERAL TECHNICAL PHYSICS I",,18,,5,,28%,,3.6,,3.8,,3.4,,4,,4,
"","Deb,Shuchisnigdha - IE-4310-1: INDUSTRIAL & PRODUCT SAFETY",,10,,5,,50%,,4,,4.4,,3.6,,4.2,,4.8,
"","Deb,Shuchisnigdha - IE-5314-1: SAFETY ENGINEERING",,5,,3,,60%,,5,,5,,5,,5,,5,
"","Deb,Shuchisnigdha - IE-5314-2: SAFETY ENGINEERING",,1,,1,,100%,,5,,5,,5,,5,,,
"","Decker,Meredith - KINE-5128-1: CLINICAL DIAGNOSTICPROCEDURES",,11,,7,,"nrollment64%",,"Count3.86",,4,,3.71,,4.57,,4.64,
"","Decker,Meredith - KINE-5128-2: CLINICAL DIAGNOSTICPROCEDURES",,11,,1,,"esponde9%",,"Count4.5",,4,,4,,4.5,,4.5,
"","Decker,Meredith - KINE-5224-1: CLINICAL ATHLETIC TRAINING V",,11,,9,,82%,,4.78,,4.89,,4.78,,4.89,,4.78,
"","Decker,Meredith - KINE-5353-1: LOWER EXT ASSESS AND REHAB",,14,,12,,86%,,4.55,,4.41,,4.45,,4.5,,4.59,
"","Decker,Meredith - KINE-5353-2: LOWER EXT ASSESS AND REHAB",,14,,9,,"Instructorefined6/4e%x",,"clearlylaine4d. 44",,4.25,,4.25,,4.38,,4.63,
"","Deen,Rebecca - POLS-3310-1: RESEARCH & POLITICAL ANALYSIS",,39,,10,,"bjectives26%",,"xpectati4.6",,"ns4.5",,4.5,,4.4,,4.7,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Deen,Rebecca - POLS-4316-600: WOMEN IN THE POLITICALPROCESS",,38,,11,,29%,,4.73,,4.73,,4.73,,4.55,,4.73,
"","Deen,Rebecca - POLS-4330-1: US PRESIDENCY",,39,,14,,36%,,4.5,,4.29,,4.5,,4.36,,4.5,
"","Deen,Rebecca - POLS-5310-1: RESEARCH DESIGN AND METHODS",,3,,2,,67%,,4.5,,4.5,,4.5,,4.5,,4.5,
"","Deeter,Chris - SCED-5351-105: PHYS SCI MATTERPROPS/CHANGES",,30,,9,,30%,,3.33,,3.44,,2.56,,3.78,,3.44,
"","Deeter,Chris - SCED-5351-5: PHYS SCI MATTER PROPS/CHANGES",,23,,10,,43%,,4.6,,4.1,,4.6,,4.4,,4.4,
"","Degges,Daniel - HIST-1301-1: U.S. HISTORY TO 1865",,29,,13,,45%,,4.85,,4.77,,4.69,,4.62,,4.92,
"","Degges,Daniel - HIST-1302-9: U.S. HISTORY SINCE 1865",,27,,7,,26%,,4.29,,4.29,,4.43,,4.14,,4.57,
"","Deifell,Elizabeth - SPAN-1441-13: BEGINNING SPANISH I",,20,,9,,45%,,4.67,,4.22,,4.56,,4.56,,4.56,
"","Deifell,Elizabeth - SPAN-1441-7: BEGINNING SPANISH I",,23,,14,,nrollm6e1n%t,,Coun4t .21,,4.29,,4.43,,4.43,,4.36,
"","Deifell,Elizabeth - SPAN-3305-4: ADV SPANISH HERITAGESPEAKERS",,15,,8,,53%,,4.88,,4.63,,4.75,,4.88,,4.5,
"","Deifell,Elizabeth - SPAN-3315-2: SPANISH COMPOSITION",,8,,7,,88%,,4.14,,4,,4,,4.71,,4.57,
"","Dekowski,Dalena - NURS-5337-476: FAMILY CLINICAL PRACTICE1",,9,,5,,56%,,4.8,,4.8,,4.8,,4.8,,4.8,
"","Delgado,Maria - EDAD-5354-1: THE AMERICAN COMMUNITYCOLLEGE",,15,,7,,47%,,4,,4,,4.14,,4.29,,4.43,
"","Demhardt,Imre - GEOG-4350-1: SPECIAL TOPICS",,3,,1,,Instru3c3to%r,,"clearly5",,5,,5,,5,,5,
"","Demhardt,Imre - HIST-5364-1: COLLOQ TRANSNATIONALHISTORY",,4,,4,,"efined/exbjec1ti0v0e%s",,"lainedxpectat5i",,"ns5",,5,,5,,5,
"","Demuth,Jeffery - BIOL-3340-1: BIOINFORMATICS",,8,,3,,38%,,5,,5,,5,,5,,5,
"","Demuth,Jeffery - BIOL-5340-1: BIOINFORMATICS",,16,,9,,56%,,4.67,,4.67,,4.56,,4.33,,4.89,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Demuth,Jeffery - UNIV-SC-1131-12: STUDENT SUCCESS",,16,,7,,44%,,3.71,,4,,4,,4.43,,4.14,
"","Deng,Yue - PHYS-3321-1: ELECTRICITY AND MAGNETISM",,34,,23,,68%,,4.13,,4.17,,3.96,,3.96,,4.09,
"","Dennis,Brian - AE-5327-1: COMPUTATIONAL AERODYNAMICS I",,3,,1,,33%,,4,,4,,4,,4,,4,
"","Dennis,Brian - AE-5327-2: COMPUTATIONAL AERODYNAMICS I",,6,,3,,50%,,4.33,,4.33,,4,,4.67,,4.33,
"","Dennis,Brian - MAE-3302-1: INCOMPRESSIBLE AERODYNAMICS",,9,,3,,33%,,3.67,,3,,2.67,,3,,3.67,
"","Dennis,Brian - MAE-3302-1: INCOMPRESSIBLE AERODYNAMICS",,40,,11,,28%,,3.55,,3.45,,3.45,,3.27,,3.73,
"","Dennis,Brian - MAE-4326-1: COMPUTATIONAL AERODYNAMICS I",,6,,4,,67%,,4.33,,4.25,,3.5,,4,,4.75,
"","Dent,Lauren - SOCI-1310-700: INTRO TO POPULAR CULTURE",,136,,73,,nrollm5e4n%t,,Coun4t .38,,4.39,,4.36,,4.4,,4.49,
"","Dent,Lauren - SOCI-1310-701: INTRO TO POPULAR CULTURE",,150,,106,,71%,,4.57,,4.49,,4.42,,4.46,,4.48,
"","Deo,Ankit - INSY-2303-9: INTRO TO MIS/DATA PROCESSING",,66,,15,,23%,,3.13,,2.87,,2.87,,3.2,,2.8,
"","Derisavifard,Farid - MATH-1301-14: CONTEMPORARY MATH",,49,,18,,37%,,2.94,,3.17,,2.89,,3.28,,3.22,
"","Derisavifard,Farid - MATH-1327-2: ARCHITECTURAL CALCULUS &GEOM",,29,,10,,34%,,3.56,,3.33,,3.11,,3.22,,3.44,
"","DeRose,Christine - MUSI-113-1: ELECTRIC GUITAR ENSEMBLE",,9,,5,,56%,,4.6,,4.6,,4.6,,4.6,,4.6,
"","DeRose,Christine - MUSI-171-51: ELECTIVE PERFORMANCE /PRIVATE LESSONS",,10,,7,,Instru7c0to%r,,clearl4y. 71,,4.86,,4.71,,5,,4.86,
"","DeShay,Rashaan - CRCJ-4301-2: JUDICIAL SYS",,80,,32,,efined4/0e%x,,laine4d. 66,,4.66,,4.66,,4.53,,4.72,
"","DeShay,Rashaan - CRCJ-4333-1: INSTIT CORRECT",,41,,15,,bjecti3v7e%s,,xpec4ta.5t3i,,"ns4.4",,4.73,,4.47,,4.33,
"","DeShay,Rashaan - CRCJ-5327-2: CONST ISSUES IN CJ",,5,,2,,40%,,5,,5,,5,,5,,4.5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Devarajan,Venkat - EE-3330-1: PROBABILITY AND RANDOMSIGNALS",,41,,16,,39%,,4,,4.19,,3.81,,4.38,,4.44,
"","Devito,Jill - BIOL-1334-1: LIFE ON EARTH",,65,,28,,43%,,4.21,,4.32,,4.14,,4.14,,4.25,
"","Devito,Jill - BIOL-1442-1: EVOLUTION AND ECOLOGY",,9,,1,,11%,,1,,1,,2,,1,,1,
"","Devito,Jill - BIOL-1442-1: EVOLUTION AND ECOLOGY",,87,,33,,38%,,4.24,,4.24,,4.39,,4.24,,4.33,
"","Devito,Jill - BIOL-1442-3: EVOLUTION AND ECOLOGY",,85,,32,,38%,,4.09,,4.13,,4.13,,4.41,,4.34,
"","Devito,Jill - ENVR-1301-1: INTRO TO ENVIRONMENTAL SCIENCE",,7,,2,,29%,,5,,5,,5,,5,,5,
"","Devito,Jill - ENVR-1301-1: INTRO TO ENVIRONMENTAL SCIENCE",,86,,29,,34%,,4.41,,4.28,,4.28,,4.14,,4.45,
"","Devito,Jill - ENVR-1301-11: INTRO TO ENVIRONMENTAL SCIENCE",,25,,8,,32%,,3.63,,4,,3.5,,3.88,,4.38,
"","Devito,Jill - ENVR-1301-12: INTRO TO ENVIRONMENTAL SCIENCE",,21,,6,,"nrollment29%",,"Count3.17",,3.5,,3,,3.5,,3,
"","Devito,Jill - ENVR-1301-13: INTRO TO ENVIRONMENTAL SCIENCE",,20,,7,,"esponde35%",,"Count4",,4.29,,3.43,,3.86,,3.86,
"","Devito,Jill - ENVR-1301-14: INTRO TO ENVIRONMENTAL SCIENCE",,4,,1,,25%,,5,,5,,5,,5,,5,
"","Devito,Jill - ENVR-1301-14: INTRO TO ENVIRONMENTAL SCIENCE",,20,,7,,35%,,4.14,,4,,3.86,,4.29,,4,
"","Devito,Jill - UNIV-SC-1131-4: STUDENT SUCCESS",,18,,5,,Instru2c8to%r,,clearly3 .8,,4.4,,4.2,,4.2,,4,
"","Dewitte,Debra - ART-1301-700: ART APPRECIATION",,164,,44,,efined2/7e%x,,laine4d. 61,,4.57,,4.5,,4.55,,4.57,
"","Dewitte,Debra - ART-1301-701: ART APPRECIATION",,239,,53,,bjecti2v2e%s,,xpec4ta.6t2i,,"ns4.56",,4.57,,4.37,,4.4,
"","Dey,Anwesa - MATH-1426-151: CALCULUS I",,4,,1,,25%,,3,,3,,3,,3,,3,
"","Dey,Anwesa - MATH-1426-151: CALCULUS I",,26,,12,,46%,,3.75,,3.83,,3.67,,3.75,,3.75,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Dey,Anwesa - MATH-1426-152: CALCULUS I",,10,,1,,10%,,1,,1,,1,,1,,1,
"","Dey,Anwesa - MATH-1426-152: CALCULUS I",,24,,9,,38%,,4.22,,4.33,,4.11,,4.22,,4.11,
"","Dhamala,Santosh - BIOL-2458-2: HUMAN ANATOMY &PHYSIOLOGY II",,21,,7,,33%,,3.71,,3.71,,3.57,,3.29,,3.71,
"","Dhamala,Santosh - BIOL-2458-3: HUMAN ANATOMY &PHYSIOLOGY II",,15,,7,,47%,,2.5,,3,,2.83,,2.5,,3,
"","Dhamala,Santosh - BIOL-2458-6: HUMAN ANATOMY &PHYSIOLOGY II",,16,,6,,38%,,3.17,,3.17,,3.5,,2.67,,3.33,
"","Dhamala,Santosh - BIOL-2458-7: HUMAN ANATOMY &PHYSIOLOGY II",,21,,10,,48%,,3.3,,4,,3.5,,3.6,,3.8,
"","Dias,Rasika - CHEM-5341-1: INORGANIC CHEMISTRY",,17,,10,,59%,,4.1,,4.6,,4,,4.1,,4,
"","Diaz,David - ART-3343-1: PRINTMAKING",,14,,4,,29%,,5,,5,,4.75,,5,,4.75,
"","Diaz,Efrain - MATH-1426-201: CALCULUS I",,30,,14,,nrollm4e7n%t,,Coun4t .31,,4.38,,4.31,,4.31,,4.38,
"","Diaz,Efrain - MATH-1426-202: CALCULUS I",,7,,2,,29%,,3,,3.5,,3,,3,,3.5,
"","Diaz,Efrain - MATH-1426-202: CALCULUS I",,28,,11,,39%,,4.45,,4.64,,4.64,,4.36,,4.64,
"","Diaz,Elizabeth - CSE-5334-4: DATA MINING",,45,,28,,62%,,3.7,,3.81,,3.7,,3.56,,3.81,
"","Diaz,Elizabeth - CSE-5335-2: WEB DATA MANAGEMENT",,35,,18,,51%,,3.72,,3.56,,3.44,,3.83,,3.78,
"","Diaz,Elizabeth - CSE-5335-3: WEB DATA MANAGEMENT",,18,,7,,39%,,3.17,,3.71,,3.57,,3.86,,3.43,
"","Diaz,Elizabeth - CSE-5335-4: WEB DATA MANAGEMENT",,29,,9,,31%,,3.11,,3.33,,3.22,,3.44,,3.33,
"","Diaz,Elizabeth - CSE-5335-901: WEB DATA MANAGEMENT",,5,,4,,80%,,4.75,,4.75,,4.75,,4.75,,4.75,
"","Diaz,Esteban - MATH-1301-: CONTEMPORARY MATH",,54,,17,,Instru3c1to%r,,clearl3y. 35,,3.35,,3.24,,3.88,,3.65,
"","Diaz,Esteban - MATH-1302-300: COLLEGE ALGEBRA",,48,,17,,efined3/5e%x,,laine3d. 06,,3.19,,2.88,,3.75,,3.5,
"","Diaz,Esteban - MATH-1302-301: COLLEGE ALGEBRA",,48,,14,,bjecti2v9e%s,,xpec3ta.1t5i,,"ns3.21",,3.07,,3.79,,3.43,
"","Diaz,Esteban - MATH-1302-350: COLLEGE ALGEBRA",,45,,18,,40%,,3.18,,2.82,,3,,3.41,,3.41,
"","Diaz,Esteban - MATH-1302-351: COLLEGE ALGEBRA",,45,,16,,36%,,3,,2.88,,2.94,,3.25,,3.5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Diaz,Esteban - MATH-1332-1: FUNCTIONS DATA & APPLICATION",,12,,4,,33%,,2.25,,1.75,,2.25,,2,,3.5,
"","Diaz,Esteban - MATH-311-: FOUNDATIONS FOR CONTEMP.MATH",,55,,15,,27%,,3.33,,3.4,,3.2,,3.4,,3.47,
"","Diaz,Hildelisa - BEEP-4305-2: BILITERACY DEV DUAL LANG PROG",,54,,30,,56%,,4.53,,4.47,,4.37,,4.43,,4.37,
"","Dies,Bethany - ENGL-1302-32: RHETORIC AND COMPOSITION II",,4,,1,,25%,,5,,5,,3,,5,,5,
"","Dies,Bethany - ENGL-1302-32: RHETORIC AND COMPOSITION II",,20,,6,,30%,,4.33,,4.33,,4,,4.17,,4.33,
"","Dihigo,Sharolyn - NURS-6323-403: EVIDENCE APPRAISAL",,8,,1,,13%,,5,,5,,5,,5,,5,
"","Dillhoff,Alex - CSE-1310-4: INTRO COMPUTERS &PROGRAMMING",,48,,14,,nrollm2e9n%t,,"Count4",,4.14,,4.21,,3.71,,4.07,
"","Dillhoff,Alex - CSE-1310-5: INTRO COMPUTERS &PROGRAMMING",,17,,5,,29%,,4.2,,4.4,,4.2,,4.2,,4.2,
"","Dillhoff,Alex - CSE-1310-900: INTRO COMPUTERS &PROGRAMMING",,28,,15,,54%,,4.13,,4.33,,3.73,,3.47,,4.53,
"","Dillhoff,Alex - CSE-1320-1: INTERMEDIATE PROGRAMMING",,3,,1,,33%,,4,,4,,4,,4,,4,
"","Dillhoff,Alex - CSE-1320-1: INTERMEDIATE PROGRAMMING",,41,,9,,22%,,4.11,,4.33,,4.22,,4.56,,4.56,
"","Dillhoff,Alex - CSE-1320-3: INTERMEDIATE PROGRAMMING",,6,,2,,33%,,5,,5,,5,,5,,5,
"","Dillhoff,Alex - CSE-1320-3: INTERMEDIATE PROGRAMMING",,49,,20,,Instru4c1to%r,,clearl4y. 35,,4.4,,4.4,,4.2,,4.8,
"","Dillhoff,Alex - CSE-1320-900: INTERMEDIATE PROGRAMMING",,2,,2,,efine1d0/0e%x,,lained2 .5,,3.5,,4,,3,,3.5,
"","Dillhoff,Alex - CSE-1320-901: INTERMEDIATE PROGRAMMING",,2,,1,,bjecti5v0e%s,,xpectat5i,,"ns5",,5,,5,,5,
"","Diltz,John - FINA-5327-1: FINANCIAL DERIVATIVES",,20,,9,,45%,,4.67,,4.78,,4.67,,4.78,,4.78,
"","Diltz,John - FINA-5327-900: FINANCIAL DERIVATIVES",,3,,1,,33%,,5,,5,,5,,5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Diltz,John - FINA-5350-1: MATHEMATICAL FINANCE",,14,,6,,43%,,4.33,,4.83,,4.67,,4.5,,4.5,
"","Dimos,Bradford - BIOL-3446-5: HUMAN ANATOMY",,2,,1,,50%,,3,,2,,2,,2,,3,
"","Dimos,Bradford - BIOL-3446-5: HUMAN ANATOMY",,20,,6,,30%,,3.83,,4.17,,3.83,,3.5,,3.83,
"","Dimos,Bradford - BIOL-3446-7: HUMAN ANATOMY",,19,,7,,37%,,3.57,,3.57,,3.71,,3.86,,3.57,
"","Dinh,Hien - ART-2358-1: INTRO FILM/VIDEO",,15,,14,,93%,,4.71,,4.79,,4.86,,4.79,,4.86,
"","Doan,Marianne - NURS-3335-503: RN-BSN PROMOTINGHEALTHY LIFES",,156,,35,,22%,,4.29,,4.34,,4.4,,4.31,,4.26,
"","Doan,Marianne - NURS-3335-505: RN-BSN PROMOTINGHEALTHY LIFES",,200,,30,,15%,,4.45,,4.62,,4.41,,4.47,,4.5,
"","Doan,Marianne - NURS-3345-504: TRANS PROFESSIONALNURSING",,237,,74,,31%,,4.58,,4.54,,4.52,,4.54,,4.35,
"","Doan,Marianne - NURS-4350-631: BSN CAPSTONE",,8,,5,,63%,,4.8,,4.8,,5,,5,,5,
"","Dockery,Bonita - SOCW-3305-14: SW PRACTICE I",,25,,10,,nrollm4e0n%t,,Count 4.9,,4.7,,4.9,,4.7,,4.8,
"","Dodge,Joshua - BIOL-2460-12: NURSING MICROBIOLOGY",,3,,2,,67%,,4.5,,4.5,,4.5,,3.5,,4,
"","Dodge,Joshua - BIOL-2460-12: NURSING MICROBIOLOGY",,26,,15,,58%,,4.93,,4.93,,4.8,,4.87,,4.47,
"","Dodge,Joshua - BIOL-2460-6: NURSING MICROBIOLOGY",,21,,4,,19%,,4.75,,4.75,,4.75,,4.75,,4.75,
"","Doerfler,Stephen - PSYC-2443-4: RESEARCH DESIGN &STATISTICS I",,38,,9,,24%,,4.13,,4.38,,4.25,,4.5,,4.63,
"","Doerfler,Stephen - PSYC-2443-5: RESEARCH DESIGN &STATISTICS I",,37,,10,,27%,,3.5,,3.6,,3.7,,3.2,,3.4,
"","Dolezal,Benjamin - ART-4346-1: GRAPHICS PORTFOLIO PREP",,22,,7,,Instru3c2to%r,,"clearly5",,5,,5,,5,,4.86,
"","Dolezal,Benjamin - ART-4356-1: PROFESSIONAL PREPARATION",,22,,12,,"efined/exbjecti5v5e%s",,"lainedxpec4ta.7t5i",,"ns4.83",,4.83,,4.83,,5,
"","Dombrowsky,Thomas - NURS-3261-2: NURSING OF OLDERADULTS",,78,,27,,Instru3c5to%r,,prepa4r.e5d2,,"or4.63",,4.37,,4.41,,4.59,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Dombrowsky,Thomas - NURS-3321-2: NURSING RESEARCH",,73,,26,,36%,,4.23,,4.31,,4.15,,4.15,,4.23,
"","Dombrowsky,Thomas - NURS-4325-500: RN-BSN NURSINGRESEARCH",,139,,37,,27%,,4.42,,4.33,,4.14,,4.17,,4.28,
"","Dombrowsky,Thomas - NURS-4325-501: RN-BSN NURSINGRESEARCH",,136,,33,,24%,,4.16,,4.03,,3.91,,3.88,,4.25,
"","Dombrowsky,Thomas - NURS-4325-502: RN-BSN NURSINGRESEARCH",,218,,49,,22%,,4.13,,4.27,,3.83,,4.04,,4.17,
"","Dombrowsky,Thomas - NURSU-4325-500: RN-BSN NURSINGRESEARCH",,52,,12,,23%,,4.58,,4.5,,4,,4.5,,4.08,
"","Dombrowsky,Thomas - NURSU-4325-501: RN-BSN NURSINGRESEARCH",,29,,10,,34%,,3.8,,4,,3.8,,4.2,,3.8,
"","Dombrowsky,Thomas - NURSU-4325-502: RN-BSN NURSINGRESEARCH",,49,,13,,nrollm2e7n%t,,Coun4t .08,,4.15,,3.77,,4,,4,
